uid,late_default,cli_anc,cli_ageband,cli_payment,oc_inc0010,oc_inc50pl,oc_children3pl,oc_children0004,oc_children0510,oc_retired,oc_selfemp,oc_student,oc_unemp,oc_socrent,oc_privrent,oc_overdraft,oc_savs10pl,oc_cards2pl
906,1,3420,2,P,0.015709788,0.454711646,0.069039762,0.370651245,0.305814266,0.000082834,0.068198681,0.059311032,0.01373256,0.010058686,0.261415482,0.155143023,0.141083598,0.21218729
907,0,5400,3,D,0.083633065,0.198851079,0.257002115,0.207321167,0.426499844,3.91E-05,0.094757497,0.016518638,0.038031131,0.50504446,0.119342506,0.153218031,0.04282327,0.093015313
908,1,4020,3,P,0.089873076,0.301793873,0.197475553,0.194588065,0.355215788,0.000156879,0.088577688,0.040941387,0.033120126,0.557616711,0.080782592,0.119241476,0.037398398,0.132978797
909,0,5480,4,D,0.074893773,0.265891939,0.531782627,0.028119326,0.262522459,0.000190504,0.126154661,0.002371827,0.041337103,0.874974251,0.011860505,0.097610474,0.015924692,0.052341878
910,0,1940,6,D,0.166862011,0.043590657,0.001535853,0.003799811,0.007126,0.785264015,0.044805169,0.0021159,0.00100025,0.12694478,0.064976633,0.068551302,0.192194998,0.125265598
911,0,5440,6,P,0.033776492,0.218761474,0.000787061,0.00181201,0.002677685,0.819278717,0.026217192,0.003010986,0.000175873,0.021136791,0.043348283,0.063965082,0.418450713,0.281093121
912,0,4310,3,C,0.019104049,0.483724594,0.042849988,0.122866452,0.199328542,0.000039266,0.159128428,0.014941312,0.018452957,0.046962053,0.633495331,0.181677103,0.24339056,0.46336937
913,0,5050,3,D,0.009220272,0.466471613,0.120450139,0.252693892,0.385957718,9.19E-05,0.113746285,0.015818432,0.024350822,0.011254959,0.104900003,0.199243188,0.176082969,0.291485071
914,0,5440,5,D,0.066805661,0.216695834,0.008898921,0.008875929,0.015362039,0.139256835,0.117867172,0.007027529,0.035306126,0.001242085,0.14657402,0.106114686,0.26460129,0.20876503
915,1,3990,2,P,0.079323232,0.225174874,0.071329057,0.282281399,0.246026516,7.43E-05,0.091253638,0.028420851,0.026573062,0.191663146,0.270658016,0.152500749,0.048334882,0.104254425
916,0,4420,5,C,0.07757616,0.281251326,0.002258034,0.00410717,0.007726613,0.026029289,0.131785274,0.008258075,0.012121886,0.058522463,0.352227688,0.111672819,0.246296406,0.248839736
917,0,4680,3,C,0.006654006,0.536093175,0.211066127,0.158493042,0.394809723,9.91E-05,0.102588713,0.03629303,0.010070995,0.001239784,0.110447228,0.204162359,0.193002284,0.311428547
918,0,4780,7,D,0.030828387,0.270623595,8.05E-05,0.000258755,0.00045994,0.935660839,0.016140029,0.016893134,9.46E-05,0.00843519,0.015624479,0.026170343,0.535024047,0.284587145
919,0,4490,5,D,0.04222849,0.39008522,0.004382532,0.006646775,0.009564921,0.124511778,0.186684132,0.009637192,0.031366497,0.010396056,0.078973651,0.134909391,0.278666437,0.332459927
920,0,1510,5,P,0.107208014,0.105924325,0.046866149,0.054585189,0.075352788,0.073184192,0.114352822,0.003962569,0.061490893,0.001250877,0.282866478,0.154347897,0.129523218,0.170198917
921,1,4340,2,P,0.011352919,0.464557767,0.085194588,0.289552212,0.27416563,0.000072633,0.127898455,0.047154307,0.0101313,0.013265617,0.251699448,0.207053423,0.14731431,0.244114399
922,0,3100,5,D,0.071266234,0.223920621,0.004563704,0.010831088,0.01208438,0.062235087,0.122886956,0.005120754,0.064908743,0.016597122,0.299633503,0.124589145,0.164611936,0.226065517
923,0,4220,4,D,0.125641346,0.22174184,0.066606224,0.033272624,0.099921584,0.000350017,0.097127497,0.007631578,0.035567731,0.738999844,0.067079008,0.179454565,0.06107159,0.139635921
924,0,4950,5,P,0.042240381,0.252998777,0.073480368,0.049645484,0.086143613,0.08453393,0.084944308,0.003746269,0.013506778,0.001247953,0.079427838,0.091128707,0.148559392,0.175534606
925,0,4840,3,P,0.019584864,0.423273563,0.1287148,0.208768129,0.34346962,0.000105013,0.124276817,0.01433418,0.026943475,0.03867802,0.215024829,0.190323234,0.131744921,0.274966002
926,0,4390,6,D,0.027141124,0.425771654,0.055348873,0.031913757,0.088018,0.827661037,0.03593719,0.003158754,0.000838227,0.001244366,0.126587629,0.08710736,0.334666014,0.235570908
927,0,3690,3,D,0.039645553,0.29463689,0.15426302,0.268889189,0.428379297,0.000024827,0.105160892,0.021693334,0.02940385,0.001490361,0.218463182,0.185699225,0.034271933,0.086571455
928,0,3980,5,D,0.012767203,0.523616672,0.010948271,0.010660626,0.019921079,0.127964973,0.145247459,0.009228915,0.036650002,0.019987747,0.031814128,0.12258476,0.414086878,0.405231476
929,0,5140,3,D,0.069958031,0.167913884,0.223425508,0.219774842,0.454278708,3.39E-05,0.085416496,0.013713628,0.031649202,0.757977486,0.045075178,0.187158585,0.034861833,0.07412678
930,0,4190,3,C,0.006424606,0.622443914,0.084039509,0.216516614,0.298040152,0.00025341,0.128822088,0.023406297,0.012544639,0.001252653,0.105532289,0.253216267,0.267401457,0.375534058
931,0,1800,7,P,0.338617563,0.008445737,8.70E-05,0.000381549,0.000674474,0.947025776,0.013731852,0.003198771,0.000641469,0.57967329,0.029522434,0.017343983,0.140703261,0.037130177
932,0,2250,6,D,0.024956256,0.455763519,0.000786861,0.002473731,0.004177477,0.827660561,0.043254465,0.004848793,0.000534551,0.002549648,0.036694765,0.091357589,0.496523142,0.411309958
933,0,5090,5,D,0.088454187,0.270754516,0.003705693,0.005681701,0.009249218,0.145442128,0.082455933,0.006027624,0.042902023,0.129324436,0.045162439,0.093339086,0.205368996,0.186085939
934,0,3930,4,D,0.061016113,0.247476958,0.056651115,0.03335157,0.097698689,0.000553871,0.126795888,0.001187922,0.028315619,0.013141304,0.26443696,0.21557796,0.099842489,0.184386134
935,0,2940,7,D,0.052964151,0.254628956,0.000245018,0.000530912,0.001010872,0.925417423,0.011721633,0.005452327,0.000116021,0.011371523,0.020019099,0.025064036,0.40174818,0.164849162
936,0,4470,3,C,0.041588366,0.263998195,0.089942932,0.203213334,0.309880018,0.000113821,0.110589147,0.012129009,0.018096313,0.014734499,0.498212576,0.24042201,0.074895531,0.18837297
937,0,5090,3,P,0.015436836,0.461321116,0.134330392,0.229262352,0.376252413,0.000139174,0.097368002,0.01859358,0.010450125,0.011252396,0.104309082,0.22329402,0.117482156,0.248913527
938,1,2970,2,C,0.069019854,0.26442001,0.049346536,0.237832189,0.209512234,3.69E-05,0.109516263,0.049557447,0.013151854,0.020908192,0.813865185,0.194890499,0.060797766,0.106031239
939,1,2780,3,C,0.031973481,0.307526387,0.102106869,0.239301801,0.352400303,5.59E-05,0.093955338,0.017033115,0.021590903,0.001284972,0.130355477,0.185289025,0.053186946,0.116374016
940,1,2160,2,P,0.061472297,0.204195548,0.261319876,0.251352072,0.436156988,5.80E-05,0.082864702,0.044029236,0.038714379,0.737024307,0.051261753,0.161689162,0.025117014,0.070050657
941,0,2940,4,P,0.018445879,0.40915668,0.045561492,0.019945681,0.073371708,0.001755767,0.194495559,0.003351571,0.02270782,0.042616069,0.139200568,0.171094537,0.217100084,0.406806707
942,1,3190,4,C,0.023463011,0.379809186,0.124395847,0.246371985,0.35919261,0.00086537,0.135536552,0.001832754,0.013708234,0.001255273,0.192803621,0.180789948,0.093388587,0.172534466
943,0,3120,2,P,0.037235826,0.391980618,0.038972706,0.242019296,0.200239062,6.82E-05,0.083228827,0.08374089,0.011710443,0.026256919,0.246554732,0.16692853,0.095085025,0.162247181
944,0,3940,6,D,0.160991788,0.081154771,0.000898753,0.003052026,0.003721071,0.799387455,0.042273015,0.003349073,0.000916029,0.055734009,0.072000384,0.055736005,0.258532524,0.160121083
945,0,4260,3,C,0.010047682,0.500717968,0.133967876,0.28501153,0.437130928,0.000152529,0.102123082,0.024695277,0.008690111,0.001241104,0.091351211,0.229824424,0.123562157,0.288738012
946,0,3790,5,P,0.066616297,0.334654599,0.045948982,0.022431582,0.046318501,0.092179239,0.122532785,0.006696489,0.081989527,0.024703011,0.228804708,0.073325157,0.147872835,0.168040872
947,0,1840,3,P,0.13453126,0.172653094,0.318477392,0.235797048,0.504564285,3.52E-05,0.105713666,0.04303366,0.043262929,0.30193615,0.366791487,0.06965965,0.025130264,0.060746521
948,0,2900,4,D,0.005865101,0.608030915,0.101044118,0.028647646,0.139941335,0.000877322,0.149453402,0.004069883,0.009112284,0.001241293,0.048988402,0.249588609,0.26419431,0.35191083
949,1,3130,1,C,0.103518784,0.170436926,0.032821029,0.135150433,0.092695892,6.63E-05,0.044346869,0.320959806,0.080427587,0.038184971,0.319947958,0.145988226,0.030727379,0.030309007
950,0,5260,4,D,0.04046455,0.337408572,0.061152935,0.038406223,0.112244844,0.000482168,0.133072615,0.001867222,0.029107362,0.060946673,0.239230275,0.214026928,0.144836903,0.240546107
951,0,1950,2,P,0.008567043,0.532532752,0.055527777,0.237897396,0.222479105,0.000142222,0.090881348,0.059512734,0.009085059,0.002269035,0.267331362,0.191747665,0.120142788,0.273052216
952,0,3690,4,C,0.084406257,0.184876733,0.034633875,0.029175222,0.072918654,0.00125875,0.127725244,0.001786146,0.027841106,0.015072309,0.385018587,0.205968142,0.088837951,0.172242641
953,0,2670,5,D,0.025098518,0.490475357,0.006935727,0.009212025,0.015317939,0.051351488,0.139029741,0.006112728,0.007644519,0.001241284,0.052828729,0.120489955,0.292222202,0.264366627
954,1,1610,5,C,0.165853024,0.162443958,0.003569692,0.006029546,0.007868923,0.282690764,0.0451518,0.267883301,0.084522128,0.479025841,0.067893028,0.129345536,0.187908173,0.203768492
955,0,4870,6,D,0.077869415,0.083801283,0.003450884,0.00638593,0.009428814,0.805219173,0.022651225,0.002142001,0.000238096,0.027066931,0.072293103,0.06608218,0.182489276,0.157257557
956,0,2560,7,D,0.102024913,0.131839417,0.000209207,0.000598564,0.001036248,0.945225716,0.015581742,0.006336954,0.000213774,0.022269547,0.012771741,0.01765044,0.359555602,0.143221855
957,0,4500,4,C,0.108965576,0.214057148,0.01168853,0.020379096,0.038905293,0.000760567,0.140539169,0.002359664,0.03270185,0.008986801,0.400742292,0.157025933,0.089736015,0.166152716
958,0,3300,6,C,0.375138998,0.043659052,0.007491242,0.007832311,0.012593783,0.838033676,0.030750021,0.001546801,0.001622976,0.875295639,0.01859583,0.047869235,0.094352096,0.050008923
959,1,1640,2,D,0.044683665,0.347024739,0.056723416,0.346545935,0.270891905,3.60E-05,0.133861065,0.047539771,0.035891384,0.001244716,0.835852146,0.132679224,0.062094867,0.13323164
960,0,3200,5,C,0.037310571,0.292513818,0.013509728,0.014436491,0.021900728,0.120037794,0.10543102,0.005571164,0.05429703,0.01156234,0.082556009,0.157210946,0.231803238,0.269507885
961,1,2630,4,P,0.060746789,0.296956614,0.083545685,0.043161243,0.109494388,0.000365603,0.115399718,0.001810079,0.019586951,0.018291757,0.169164538,0.147587657,0.070887268,0.127109051
962,1,2510,4,C,0.013199069,0.543343902,0.038799495,0.046531588,0.10736984,0.001037778,0.153514385,0.002493184,0.020268738,0.001255305,0.119350791,0.221004367,0.248143435,0.323179483
963,0,1840,7,D,0.069307387,0.31539464,0.000606477,0.000809243,0.001835651,0.93201828,0.019540817,0.007965274,0.000256045,0.001251119,0.016472951,0.027131692,0.413498402,0.156582594
964,0,3550,3,D,0.044197381,0.179715216,0.261357546,0.180811286,0.395476818,5.74E-05,0.093935728,0.021762297,0.038169324,0.325322866,0.149464846,0.179350853,0.056083977,0.11315763
965,0,1500,6,P,0.036647558,0.204030409,0.001270057,0.002127238,0.002987091,0.825901985,0.037652701,0.003834162,0.000517,0.027825669,0.030284911,0.05911541,0.473956943,0.264866829
966,0,1960,6,P,0.054471463,0.353794038,0.001746398,0.00373196,0.005045589,0.79438448,0.051919341,0.003300171,0.000519728,0.079176962,0.118824303,0.059135735,0.472961783,0.268656254
967,0,2100,4,D,0.041917384,0.321514845,0.042973071,0.036142558,0.086254239,0.001017563,0.111108124,0.001418361,0.030959994,0.001250578,0.197154999,0.156056166,0.121057719,0.19624126
968,0,2730,5,D,0.046938866,0.263701513,0.015221894,0.014197215,0.02365987,0.029208854,0.103058457,0.003527431,0.016701594,0.001250823,0.162577629,0.125418901,0.189397931,0.186551809
969,0,4690,4,D,0.020547479,0.443624735,0.081218004,0.030307666,0.10754019,0.00070262,0.124346912,0.004420601,0.011661239,0.012766697,0.255854845,0.22816515,0.165747225,0.254460573
970,0,5200,6,D,0.042521626,0.291184068,0.000398319,0.001305075,0.001680381,0.827087402,0.042005748,0.004100323,0.000434259,0.020484299,0.027575254,0.053726077,0.475920439,0.349163532
971,0,2550,3,D,0.020253018,0.395350754,0.094382405,0.166368604,0.309588671,0.00011403,0.096879542,0.02545628,0.010091566,0.045065403,0.101617873,0.152178645,0.135768771,0.233055472
972,0,2280,7,D,0.146801949,0.333013952,0.000166526,0.000510933,0.000690156,0.910633087,0.020580053,0.0072328,0.000269478,0.001244566,0.320142746,0.032359123,0.323009253,0.142389417
973,0,2390,7,C,0.249152541,0.051555205,0.000485457,0.000727642,0.001775803,0.956550598,0.01132156,0.007955022,0.000522631,0.034797639,0.132888794,0.009890385,0.210475743,0.072651446
974,1,4830,3,C,0.025376335,0.409387231,0.168926477,0.231588841,0.408497095,4.34E-05,0.124967516,0.018175617,0.038319916,0.08488059,0.214294195,0.170987129,0.091905266,0.202712417
975,0,2280,5,P,0.131132007,0.196791232,0.002187612,0.003920194,0.005689699,0.10332942,0.113194048,0.008419953,0.089529574,0.377376318,0.067043304,0.118614852,0.282098532,0.207809091
976,0,4580,3,P,0.029968023,0.327483691,0.025839761,0.171437502,0.181346059,5.25E-05,0.136253357,0.014998682,0.021068916,0.001245345,0.266462088,0.274553061,0.131906271,0.310175419
977,1,1920,5,P,0.160345674,0.120719023,0.019746572,0.011527576,0.023239613,0.085030496,0.141062498,0.006147079,0.115862966,0.711856365,0.088434041,0.09400487,0.138162136,0.14486742
978,0,3030,5,D,0.084428966,0.25130932,0.014276892,0.0091106,0.018952251,0.032199293,0.154943705,0.00584361,0.01371149,0.058111399,0.090100765,0.12100172,0.183949113,0.223732233
979,0,4070,4,D,0.023355141,0.426482409,0.222767234,0.250745535,0.406120062,0.00124908,0.126152158,0.002215337,0.028298482,0.001247958,0.200488567,0.132439137,0.105932146,0.19740653
980,0,4180,6,P,0.062028289,0.168346107,0.001434664,0.00531596,0.006966397,0.78965044,0.047019631,0.003419887,0.00088554,0.008410119,0.086345375,0.097824991,0.314111829,0.244232893
981,0,3600,7,P,0.31816268,0.010291673,0.000476785,0.001008231,0.001985099,0.921305656,0.007997885,0.002641736,0.000246812,0.693450928,0.023795247,0.016747266,0.078401059,0.021757186
982,0,1940,6,D,0.289438725,0.017573433,0.001600913,0.003616929,0.004974403,0.785586834,0.022010014,0.001272061,0.000642728,0.729326248,0.022259221,0.040640086,0.076902762,0.052545935
983,0,5490,4,D,0.040083021,0.37219365,0.00819885,0.016886547,0.035044253,0.000433527,0.132624149,0.005751267,0.014944725,0.001246473,0.52734232,0.211307168,0.123494744,0.276223898
984,0,3150,1,C,0.04426074,0.456067205,0.008153804,0.062583983,0.037368745,0.00018361,0.032529235,0.661695957,0.025045946,0.058124661,0.189545751,0.119324923,0.150074303,0.147912026
985,0,3840,4,D,0.230995536,0.094669584,0.140834689,0.03586176,0.160492301,0.000560129,0.103396654,0.001525143,0.045444727,0.883350372,0.013485231,0.109008968,0.016142316,0.041470408
986,1,4460,5,P,0.098983884,0.216365665,0.046261668,0.011663489,0.031145126,0.091336608,0.146604896,0.007547803,0.110970378,0.35530901,0.094951332,0.093475044,0.13247028,0.174299717
987,0,4340,5,C,0.058726877,0.266711995,0.010557935,0.010428049,0.019217312,0.077034712,0.125059843,0.004165333,0.055967063,0.31954217,0.038661301,0.101074398,0.243395865,0.160927653
988,1,5410,1,C,0.241497636,0.113361105,0.026204333,0.136957288,0.086323977,4.12E-05,0.0449332,0.344722986,0.114258826,0.689730167,0.103772044,0.105640113,0.018147066,0.020417646
989,0,3130,5,D,0.056956977,0.386053205,0.016112283,0.011207901,0.021745175,0.057729185,0.087969482,0.004341312,0.01716277,0.001253093,0.062137246,0.110758662,0.226275444,0.247965932
990,0,1700,6,C,0.048570365,0.156033657,0.000812206,0.002123203,0.002966015,0.824913025,0.036572933,0.002309525,0.000844151,0.032499135,0.035469502,0.071119547,0.486144662,0.312543154
991,0,2800,4,D,0.084677398,0.25200358,0.10195905,0.03804192,0.145297885,0.00030962,0.119874537,0.001890141,0.020580858,0.313845158,0.119405389,0.173193932,0.05992642,0.133649111
992,1,4450,3,C,0.089675486,0.212829176,0.323483706,0.223432183,0.438594818,5.31E-05,0.100129485,0.054055333,0.012569159,0.038568378,0.732855797,0.152268052,0.033815518,0.112223089
993,0,3010,7,D,0.144659996,0.087343417,0.000858808,0.000943007,0.00205178,0.919000149,0.010399334,0.005128436,9.72E-05,0.021695301,0.023261562,0.022135958,0.240147233,0.093171597
994,0,2590,2,P,0.022059381,0.362813845,0.061305761,0.316096544,0.282266855,8.69E-05,0.076019585,0.044201702,0.014659129,0.018719167,0.159610629,0.193910241,0.09692058,0.181379318
995,0,3850,5,C,0.053095967,0.367528915,0.01668489,0.010368958,0.016700715,0.034417868,0.121988833,0.007372569,0.022147536,0.029738024,0.293219566,0.106637478,0.215138137,0.216881275
996,0,3130,4,D,0.069034994,0.350867033,0.021179169,0.013975464,0.042936117,0.0005174,0.155430794,0.002762495,0.026154786,0.098517954,0.367015123,0.118771613,0.20412302,0.248799801
997,0,2690,4,D,0.013284266,0.462411493,0.057820112,0.033808261,0.128383637,0.002996121,0.128436208,0.002021594,0.023992479,0.003343001,0.045689941,0.188483954,0.218924046,0.326588869
998,0,4530,2,D,0.033266604,0.285120495,0.097784042,0.365185261,0.330105066,5.04E-05,0.078015328,0.038287014,0.018838063,0.001266008,0.29360652,0.188380837,0.052695476,0.114314795
999,0,2100,4,D,0.03163901,0.339227438,0.124876499,0.026482135,0.10626334,0.000810837,0.13087821,0.00338587,0.013181515,0.097017825,0.081502497,0.163204193,0.150261343,0.2166394
1000,0,1600,5,D,0.101464927,0.194834009,0.014642738,0.010056675,0.020963311,0.025595635,0.059089154,0.003339604,0.022876665,0.256301165,0.035914451,0.08694154,0.085003704,0.072636128
1001,0,5340,5,P,0.024100542,0.448132098,0.022338644,0.011716887,0.023573086,0.031099305,0.123402655,0.005312812,0.008413255,0.068247497,0.063436031,0.126053214,0.235463858,0.265282154
1002,0,3200,3,D,0.03709951,0.40062055,0.368532896,0.251827955,0.477294922,7.27E-05,0.113029122,0.022453398,0.021809682,0.02149795,0.515331745,0.145411134,0.050729573,0.12144047
1003,0,4870,6,C,0.037543774,0.288275898,0.001267973,0.002283922,0.003301265,0.788561344,0.052750409,0.004700318,0.000521835,0.025109783,0.022625566,0.054257214,0.4879421,0.303365469
1004,0,3380,4,P,0.055025607,0.290162005,0.046130538,0.036297023,0.099842608,0.000419973,0.120418131,0.002798751,0.024091497,0.001249336,0.154787779,0.200408936,0.099682897,0.161898732
1005,0,1560,3,D,0.044407308,0.321935281,0.125869751,0.216468096,0.330176592,7.13E-05,0.101093888,0.020976365,0.011833556,0.143604279,0.213396668,0.223248243,0.065523371,0.22413826
1006,0,4650,3,P,0.012804024,0.481193245,0.26830864,0.246470571,0.440117359,0.000070241,0.081883609,0.024644688,0.017164648,0.00124992,0.168657661,0.210152984,0.136198342,0.245841742
1007,0,5240,6,D,0.105840862,0.108972229,0.001327904,0.005294297,0.006508708,0.804195881,0.021959394,0.002086578,0.000271303,0.015188023,0.089011848,0.060982853,0.203241169,0.139645815
1008,0,5360,5,D,0.047701955,0.308721304,0.015301369,0.016228199,0.02444163,0.024438173,0.101160586,0.003478237,0.015382797,0.042771697,0.109296143,0.120389462,0.191787899,0.180228949
